Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl;
-0,00010000000000024;EURUSD;168;SSIStochStrategy;0,31;0,11;180;840;0,37;23;0,00219999999999976;-0,0022000000000002;0,608695652173913;0,521739130434783;9,56521739130329E-05;0,00031428571428568;3,28571428571429;292;21;1;0;
-0,00399999999999997;EURUSD;168;SSIStochStrategy;0,12;0,11;90;240;0,44;57;0,00170000000000003;-0,000300000000000189;0,596491228070175;0,43859649122807;2,98245614035094E-05;0,000242857142857148;8,14285714285714;128;42;13;1;
0,0108;EURUSD;168;SSIStochStrategy;0,36;0,16;90;840;0,25;34;0,0142;0,000899999999999901;0,588235294117647;0,588235294117647;0,000417647058823529;0,00202857142857143;4,85714285714286;169;29;2;2;
-0,0141000000000012;EURUSD;168;SSIStochStrategy;0,1;0,1;90;180;0,02;145;0,000399999999998846;-0,00490000000000101;0,593103448275862;0,255172413793103;2,75862068964721E-06;5,71428571426922E-05;20,7142857142857;23;12;27;106;
-0,0022000000000005;EURUSD;168;SSIStochStrategy;0,36;0,22;180;720;0,36;27;0,000499999999999501;-0,00190000000000023;0,592592592592593;0,481481481481481;1,85185185185E-05;7,14285714285001E-05;3,85714285714286;275;25;1;1;
-0,00910000000000012;EURUSD;168;SSIStochStrategy;0,14;0,21;210;480;0,2;41;-0,00500000000000012;-0,00609999999999999;0,707317073170732;0,560975609756098;-0,000121951219512198;-0,000714285714285731;5,85714285714286;185;14;14;12;
-0,0232000000000003;EURUSD;168;SSIStochStrategy;0,38;0,15;30;120;0,24;140;-0,00920000000000032;-0,0108000000000001;0,614285714285714;0,421428571428571;-6,5714285714288E-05;-0,00131428571428576;20;51;136;0;4;
0,0082999999999998;EURUSD;168;SSIStochStrategy;0,12;0,08;90;780;0,31;33;0,0115999999999998;9,99999999997669E-05;0,606060606060606;0,575757575757576;0,000351515151515146;0,00165714285714283;4,71428571428571;160;21;10;1;
-0,00769999999999965;EURUSD;168;SSIStochStrategy;0,16;0,09;120;60;0,27;65;-0,00119999999999965;-0,0048999999999999;0,553846153846154;0,523076923076923;-1,8461538461533E-05;-0,000171428571428521;9,28571428571429;142;40;17;7;
0,0089000000000002;EURUSD;168;SSIStochStrategy;0,47;0,14;60;600;0,38;52;0,0141000000000002;0,000899999999999901;0,653846153846154;0,576923076923077;0,00027115384615385;0,00201428571428575;7,42857142857143;115;49;1;1;
0,00220000000000006;EURUSD;168;SSIStochStrategy;0,43;0,11;60;540;0,11;53;0,00750000000000006;0,000499999999999945;0,622641509433962;0,490566037735849;0,000141509433962265;0,00107142857142858;7,57142857142857;109;42;1;10;
0,00569999999999947;EURUSD;168;SSIStochStrategy;0,14;0,21;90;1080;0,09;31;0,00879999999999947;-0,0002000000000002;0,483870967741936;0,483870967741936;0,000283870967741919;0,00125714285714278;4,42857142857143;153;13;9;8;
0,00439999999999896;EURUSD;168;SSIStochStrategy;0,37;0,13;150;1020;0,12;30;0,00739999999999896;-0,0033000000000003;0,633333333333333;0,466666666666667;0,000246666666666632;0,00105714285714271;4,28571428571429;212;17;2;10;
0,0067999999999997;EURUSD;168;SSIStochStrategy;0,06;0,15;210;600;0,24;43;0,0110999999999997;0,000899999999999901;0,697674418604651;0,790697674418605;0,000258139534883713;0,00158571428571424;6,14285714285714;159;8;31;3;
0,0174999999999994;EURUSD;168;SSIStochStrategy;0,34;0,17;150;1020;0,24;22;0,0196999999999994;0,000899999999999901;0,545454545454545;0,545454545454545;0,000895454545454517;0,00281428571428563;3,14285714285714;264;17;3;1;
0,0100999999999994;EURUSD;168;SSIStochStrategy;0,38;0,1;60;1080;0,18;30;0,0130999999999994;0,000499999999999945;0,6;0,566666666666667;0,000436666666666648;0,00187142857142849;4,28571428571429;153;27;1;2;
-0,00139999999999971;EURUSD;168;SSIStochStrategy;0,03;0,12;120;360;0,39;68;0,00540000000000029;-0,000600000000000156;0,661764705882353;0,779411764705882;7,94117647058867E-05;0,000771428571428613;9,71428571428572;92;15;50;2;
-0,00800000000000069;EURUSD;168;SSIStochStrategy;0,12;0,08;30;480;0,19;82;0,000199999999999312;-0,00110000000000077;0,609756097560976;0,463414634146341;2,43902439023551E-06;2,85714285713303E-05;11,7142857142857;64;70;8;4;
0,00629999999999966;EURUSD;168;SSIStochStrategy;0,25;0,2;210;960;0,07;28;0,00909999999999966;9,99999999997669E-05;0,535714285714286;0,5;0,000324999999999988;0,00129999999999995;4;216;10;5;13;
0,00200000000000004;EURUSD;168;SSIStochStrategy;0,51;0,07;210;960;0,38;17;0,00370000000000004;-0,0037999999999998;0,588235294117647;0,529411764705882;0,000217647058823532;0,000528571428571434;2,42857142857143;356;13;2;1;
-0,0178000000000003;EURUSD;168;SSIStochStrategy;0,26;0,08;90;420;0,49;42;-0,0136000000000003;-0,0162000000000002;0,642857142857143;0,380952380952381;-0,00032380952380953;-0,00194285714285718;6;153;37;2;2;
0,00189999999999927;EURUSD;168;SSIStochStrategy;0,23;0,19;90;900;0,05;47;0,00659999999999927;-0,000700000000000145;0,574468085106383;0,340425531914894;0,000140425531914878;0,000942857142857039;6,71428571428571;113;19;5;23;
-0,0084000000000004;EURUSD;168;SSIStochStrategy;0,43;0,09;30;660;0,48;60;-0,0024000000000004;-0,00470000000000015;0,583333333333333;0,433333333333333;-4,00000000000067E-05;-0,0003428571428572;8,57142857142857;79;58;1;1;
-0,0144999999999992;EURUSD;168;SSIStochStrategy;0,18;0,08;150;60;0,07;93;-0,00519999999999921;-0,00519999999999921;0,602150537634409;0,354838709677419;-5,59139784946151E-05;-0,000742857142857029;13,2857142857143;97;20;16;57;
0,0095999999999998;EURUSD;168;SSIStochStrategy;0,47;0,19;210;720;0,23;22;0,0117999999999998;0,000899999999999901;0,5;0,545454545454545;0,000536363636363628;0,00168571428571426;3,14285714285714;314;19;1;2;
0,0105999999999993;EURUSD;168;SSIStochStrategy;0,31;0,15;180;1020;0,2;21;0,0126999999999993;0,000899999999999901;0,619047619047619;0,571428571428571;0,00060476190476187;0,00181428571428561;3;289;16;2;2;
-0,0105999999999998;EURUSD;168;SSIStochStrategy;0,22;0,14;30;360;0,17;88;-0,0017999999999998;-0,00349999999999984;0,613636363636364;0,431818181818182;-2,04545454545432E-05;-0,000257142857142829;12,5714285714286;62;80;2;6;
0,0014999999999998;EURUSD;168;SSIStochStrategy;0,21;0,1;180;1020;0,16;23;0,0037999999999998;-0,0042000000000002;0,565217391304348;0,608695652173913;0,000165217391304339;0,000542857142857115;3,28571428571429;259;11;5;6;
0,00100000000000012;EURUSD;168;SSIStochStrategy;0,34;0,15;150;420;0,13;40;0,00500000000000012;-0,00290000000000012;0,7;0,425;0,000125000000000003;0,000714285714285731;5,71428571428571;194;25;2;12;
0,00609999999999949;EURUSD;168;SSIStochStrategy;0,15;0,07;120;900;0,11;26;0,00869999999999949;-0,000100000000000211;0,692307692307692;0,653846153846154;0,000334615384615365;0,00124285714285707;3,71428571428571;196;14;6;5;
0,0106999999999999;EURUSD;168;SSIStochStrategy;0,03;0,18;120;1140;0,34;40;0,0146999999999999;-0,000900000000000123;0,425;0,875;0,000367499999999998;0,00209999999999999;5,71428571428571;113;5;35;0;
-0,0135000000000005;EURUSD;168;SSIStochStrategy;0,51;0,21;180;480;0,16;37;-0,00980000000000048;-0,0105000000000004;0,702702702702703;0,378378378378378;-0,000264864864864878;-0,00140000000000007;5,28571428571429;205;21;1;14;
-0,0160999999999997;EURUSD;168;SSIStochStrategy;0,38;0,14;210;180;0,46;33;-0,0127999999999997;-0,0127999999999997;0,696969696969697;0,454545454545455;-0,000387878787878779;-0,00182857142857139;4,71428571428571;278;27;3;3;
0,0021000000000002;EURUSD;168;SSIStochStrategy;0,11;0,18;30;300;0,15;100;0,0121000000000002;0,000899999999999901;0,61;0,48;0,000121000000000002;0,00172857142857146;14,2857142857143;57;77;16;6;
-0,0127000000000001;EURUSD;168;SSIStochStrategy;0,14;0,1;210;420;0,37;33;-0,00940000000000008;-0,00940000000000008;0,636363636363636;0,484848484848485;-0,000284848484848487;-0,00134285714285715;4,71428571428571;236;21;10;2;
-0,0214000000000008;EURUSD;168;SSIStochStrategy;0,06;0,13;90;60;0,29;108;-0,0106000000000008;-0,0161000000000007;0,555555555555556;0,592592592592593;-9,81481481481558E-05;-0,00151428571428583;15,4285714285714;82;43;57;7;
0,00169999999999973;EURUSD;168;SSIStochStrategy;0,1;0,11;90;1140;0,39;28;0,00449999999999973;-0,000700000000000367;0,642857142857143;0,642857142857143;0,000160714285714276;0,000642857142857104;4;176;20;8;0;
0,00119999999999907;EURUSD;168;SSIStochStrategy;0,07;0,19;180;180;0,2;72;0,00839999999999907;0,000899999999999901;0,611111111111111;0,722222222222222;0,000116666666666654;0,00119999999999987;10,2857142857143;113;12;49;10;
0,00360000000000013;EURUSD;168;SSIStochStrategy;0,15;0,13;120;960;0,45;33;0,00690000000000013;-0,00380000000000025;0,545454545454545;0,515151515151515;0,000209090909090913;0,000985714285714304;4,71428571428571;190;25;7;0;
-0,0114999999999996;EURUSD;168;SSIStochStrategy;0,15;0,12;150;300;0,21;42;-0,00729999999999964;-0,00909999999999966;0,642857142857143;0,452380952380952;-0,000173809523809515;-0,00104285714285709;6;185;25;10;7;
-0,00370000000000002;EURUSD;168;SSIStochStrategy;0,4;0,08;180;120;0,42;39;0,000199999999999978;-9,9999999999989E-05;0,615384615384615;0,512820512820513;5,12820512820456E-06;2,85714285714254E-05;5,57142857142857;237;34;2;2;
-0,0267999999999997;EURUSD;168;SSIStochStrategy;0,1;0,09;210;60;0,26;56;-0,0211999999999997;-0,0214999999999996;0,696428571428571;0,589285714285714;-0,000378571428571423;-0,00302857142857138;8;170;17;24;14;
-0,00889999999999947;EURUSD;168;SSIStochStrategy;0,14;0,08;90;240;0,06;81;-0,000799999999999468;-0,00259999999999949;0,654320987654321;0,37037037037037;-9,87654320986997E-06;-0,000114285714285638;11,5714285714286;82;23;14;43;
-0,0034;EURUSD;168;SSIStochStrategy;0,2;0,08;90;600;0,37;34;0;-0,0017999999999998;0,617647058823529;0,441176470588235;0;0;4,85714285714286;166;28;4;1;
0,00159999999999927;EURUSD;168;SSIStochStrategy;0,46;0,17;90;660;0,06;50;0,00659999999999927;-0,00109999999999988;0,7;0,4;0,000131999999999985;0,000942857142857039;7,14285714285714;118;26;1;22;
-0,00660000000000042;EURUSD;168;SSIStochStrategy;0,25;0,13;120;540;0,13;44;-0,00220000000000042;-0,00400000000000023;0,613636363636364;0,431818181818182;-5,00000000000096E-05;-0,000314285714285775;6,28571428571429;166;29;4;10;
0,00229999999999921;EURUSD;168;SSIStochStrategy;0,46;0,1;60;1020;0,02;49;0,00719999999999921;-0,00139999999999985;0,551020408163265;0,346938775510204;0,000146938775510188;0,00102857142857132;7;30;20;1;27;
0,0064999999999983;EURUSD;168;SSIStochStrategy;0,14;0,09;150;120;0,11;70;0,0134999999999983;0,000899999999999901;0,642857142857143;0,542857142857143;0,000192857142857118;0,00192857142857118;10;125;21;25;23;
0,0007999999999991;EURUSD;168;SSIStochStrategy;0,02;0,13;120;300;0,18;97;0,0104999999999991;-0,000800000000000134;0,628865979381443;0,824742268041237;0,000108247422680403;0,00149999999999987;13,8571428571429;65;11;79;7;
0,017699999999999;EURUSD;168;SSIStochStrategy;0,45;0,16;150;1140;0,22;19;0,019599999999999;0,000899999999999901;0,526315789473684;0,684210526315789;0,00103157894736837;0,00279999999999985;2,71428571428571;287;16;1;2;
-0,00400000000000099;EURUSD;168;SSIStochStrategy;0,35;0,18;60;240;0,07;90;0,00499999999999901;9,9999999999989E-05;0,666666666666667;0,422222222222222;5,55555555555445E-05;0,000714285714285572;12,8571428571429;78;53;1;35;
0,0079999999999993;EURUSD;168;SSIStochStrategy;0,15;0,16;60;900;0,25;42;0,0121999999999993;0,000899999999999901;0,571428571428571;0,547619047619048;0,000290476190476174;0,00174285714285705;6;124;35;6;0;
