Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
0,0126000000000006;EURUSD;744;SSIStochStrategy;0,05;0,17;90;900;0,23;245;0,0371000000000006;-0,00259999999999816;0,518367346938776;0,73469387755102;0,000151428571428574;0,00119677419354841;7,90322580645161;0,75;90;78;159;8;
0,0040000000000009;EURUSD;744;SSIStochStrategy;0,12;0,19;120;120;0,16;299;0,0339000000000009;-0,00699999999999967;0,565217391304348;0,548494983277592;0,000113377926421408;0,0010935483870968;9,64516129032258;0,583333333333333;130;133;104;61;
-0,0292999999999992;EURUSD;744;SSIStochStrategy;0,07;0,14;60;960;0,18;221;-0,00719999999999921;-0,0191999999999992;0,48868778280543;0,565610859728507;-3,25791855203584E-05;-0,000232258064516103;7,12903225806452;0,615384615384615;92;116;84;21;
-0,0132999999999991;EURUSD;744;SSIStochStrategy;0,17;0,15;210;540;0,13;170;0,00370000000000092;-0,0108999999999984;0,535294117647059;0,5;2,17647058823584E-05;0,000119354838709707;5,48387096774194;0,666666666666667;194;54;54;62;
-0,0182;EURUSD;744;SSIStochStrategy;0,23;0,13;60;300;0,18;285;0,0103;-0,00390000000000001;0,536842105263158;0,508771929824561;3,61403508771929E-05;0,000332258064516128;9,19354838709677;0,583333333333333;105;240;18;26;
-0,0387999999999998;EURUSD;744;SSIStochStrategy;0,22;0,11;60;180;0,06;447;0,00590000000000024;-0,0110999999999999;0,503355704697987;0,413870246085011;1,31991051454144E-05;0,000190322580645169;14,4193548387097;0,5;53;226;24;197;
-0,120000000000005;EURUSD;744;SSIStochStrategy;0,17;0,15;30;60;0,09;800;-0,0400000000000047;-0,0489000000000048;0,5075;0,41625;-5,00000000000059E-05;-0,00129032258064531;25,8064516129032;0,25;41;631;26;143;
-0,0243999999999993;EURUSD;744;SSIStochStrategy;0,27;0,09;210;420;0,09;158;-0,00859999999999927;-0,0181000000000011;0,518987341772152;0,329113924050633;-5,44303797468309E-05;-0,000277419354838686;5,09677419354839;0,416666666666667;127;44;23;90;
-0,0363000000000011;EURUSD;744;SSIStochStrategy;0,02;0,19;60;360;0,08;545;0,0181999999999989;-0,00209999999999999;0,535779816513762;0,73394495412844;3,3394495412842E-05;0,000587096774193512;17,5806451612903;0,583333333333333;33;51;391;103;
-0,0130000000000002;EURUSD;744;SSIStochStrategy;0,1;0,08;180;300;0,09;247;0,0116999999999998;-0,00299999999999967;0,562753036437247;0,497975708502024;4,73684210526309E-05;0,000377419354838704;7,96774193548387;0,5;109;30;109;107;
