Score;Pair;Time;Strategy;PostT;PreT;Threshold;takeprofit;stoploss;FollowTrend;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;hitsl;hittp;hitto;
-0,0083;EURUSD;576;FastMovement-Strategy;150;1;0,49;0,15;0,2;False;2;-0,0081;-0,0081;1;0;-0,00405;-0,0003375;0,0833333333333333;0;2;2;0;0;
-0,0160000000000003;EURUSD;576;FastMovement-Strategy;110;2;0,05;0,16;0,35;False;190;0,00299999999999967;-0,00560000000000072;0,489473684210526;0,552631578947368;1,57894736842088E-05;0,000124999999999986;7,91666666666667;0,555555555555556;86;13;65;112;
-0,0083;EURUSD;576;FastMovement-Strategy;160;1;0,41;0,4;0,05;False;2;-0,0081;-0,0081;1;0;-0,00405;-0,0003375;0,0833333333333333;0;2;2;0;0;
0,00719999999999957;EURUSD;576;FastMovement-Strategy;150;19;0,46;0,11;0,07;True;7;0,00789999999999957;-0,0033000000000003;0;0,428571428571429;0,00112857142857137;0,000329166666666649;0,291666666666667;0,666666666666667;12;4;3;0;
0,00080000000000025;EURUSD;576;FastMovement-Strategy;60;9;0,16;0,25;0,04;True;50;0,00580000000000025;-0,00299999999999967;0,4;0,26;0,000116000000000005;0,000241666666666677;2,08333333333333;0,5;19;36;7;7;
-0,0166999999999998;EURUSD;576;FastMovement-Strategy;50;24;0,53;0,31;0,17;False;6;-0,0160999999999998;-0,0160999999999998;1;0,333333333333333;-0,0026833333333333;-0,000670833333333324;0,25;0;35;4;0;2;
-0,0174999999999999;EURUSD;576;FastMovement-Strategy;170;24;0,43;0,38;0,22;False;7;-0,0167999999999999;-0,0167999999999999;1;0,285714285714286;-0,00239999999999999;-0,000699999999999997;0,291666666666667;0;74;5;0;2;
-0,0472000000000005;EURUSD;576;FastMovement-Strategy;50;11;0,1;0,09;0,05;True;219;-0,0253000000000005;-0,0253000000000005;0,429223744292237;0,287671232876712;-0,000115525114155254;-0,00105416666666669;9,125;0,444444444444444;16;151;50;18;
0,0120999999999994;EURUSD;576;FastMovement-Strategy;100;22;0,28;0,31;0,04;True;18;0,0138999999999994;-0,00290000000000035;0,388888888888889;0,277777777777778;0,000772222222222187;0,00057916666666664;0,75;0,666666666666667;19;13;5;0;
0,0153;EURUSD;576;FastMovement-Strategy;90;13;0,53;0,18;0,28;True;4;0,0157;0,004;0;1;0,00392500000000001;0,000654166666666669;0,166666666666667;1;19;0;4;0;
-0,0196999999999999;EURUSD;576;FastMovement-Strategy;170;15;0,36;0,32;0,25;False;5;-0,0191999999999999;-0,0191999999999999;1;0,2;-0,00383999999999998;-0,000799999999999995;0,208333333333333;0;65;4;0;1;
-0,0149000000000002;EURUSD;576;FastMovement-Strategy;20;2;0,29;0,4;0,33;False;4;-0,0145000000000002;-0,0145000000000002;1;0;-0,00362500000000004;-0,000604166666666674;0,166666666666667;0;12;3;0;1;
-0,0237000000000012;EURUSD;576;FastMovement-Strategy;190;29;0,05;0,24;0,39;False;207;-0,00300000000000122;-0,00780000000000092;0,502415458937198;0,545893719806763;-1,44927536231943E-05;-0,000125000000000051;8,625;0,333333333333333;262;9;34;163;
-0,0205999999999998;EURUSD;576;FastMovement-Strategy;170;12;0,36;0,35;0,15;False;7;-0,0198999999999998;-0,0198999999999998;1;0;-0,00284285714285712;-0,000829166666666659;0,291666666666667;0;15;7;0;0;
-0,0476999999999985;EURUSD;576;FastMovement-Strategy;70;22;0,02;0,14;0,22;False;505;0,00280000000000147;-0,0205999999999991;0,491089108910891;0,510891089108911;5,54455445544845E-06;0,000116666666666728;21,0416666666667;0,666666666666667;88;8;87;409;
0,0200999999999999;EURUSD;576;FastMovement-Strategy;120;11;0,32;0,21;0,24;True;7;0,0207999999999999;-0,000800000000000134;0;0,857142857142857;0,00297142857142856;0,000866666666666664;0,291666666666667;1;35;0;6;1;
0,0156999999999997;EURUSD;576;FastMovement-Strategy;100;16;0,32;0,04;0,35;True;8;0,0164999999999997;0,000799999999999912;0;1;0,00206249999999997;0,000687499999999989;0,333333333333333;1;14;0;8;0;
0,0217;EURUSD;576;FastMovement-Strategy;70;11;0,33;0,36;0,19;True;8;0,0225;-0,00209999999999999;0;0,875;0,0028125;0,000937499999999999;0,333333333333333;1;47;0;4;4;
-0,00780000000000028;EURUSD;576;FastMovement-Strategy;110;4;0,52;0,24;0,03;False;3;-0,00750000000000028;-0,00750000000000028;1;0;-0,00250000000000009;-0,000312500000000012;0,125;0;7;3;0;0;
-0,0298999999999991;EURUSD;576;FastMovement-Strategy;70;15;0,12;0,07;0,19;True;139;-0,0159999999999991;-0,0232999999999992;0,438848920863309;0,482014388489209;-0,000115107913669058;-0,00066666666666663;5,79166666666667;0,333333333333333;45;29;61;49;
-0,0209;EURUSD;576;FastMovement-Strategy;190;14;0,34;0,1;0,19;False;5;-0,0204;-0,0204;1;0;-0,00408;-0,000849999999999999;0,208333333333333;0;22;5;0;0;
-0,00950000000000009;EURUSD;576;FastMovement-Strategy;10;15;0,69;0,38;0,14;False;2;-0,00930000000000009;-0,00930000000000009;1;0;-0,00465000000000004;-0,000387500000000004;0,0833333333333333;0;14;0;0;2;
0,0182000000000009;EURUSD;576;FastMovement-Strategy;170;2;0,13;0,04;0,22;True;17;0,0199000000000009;0,000500000000000167;0,294117647058824;0,941176470588235;0,00117058823529417;0,000829166666666705;0,708333333333333;1;17;1;16;0;
-0,0110000000000002;EURUSD;576;FastMovement-Strategy;190;4;0,3;0,3;0,04;False;6;-0,0104000000000002;-0,0104000000000002;1;0;-0,00173333333333336;-0,000433333333333341;0,25;0;6;6;0;0;
0,0154999999999998;EURUSD;576;FastMovement-Strategy;90;23;0,4;0,17;0,32;True;7;0,0161999999999998;-0,00160000000000005;0;0,857142857142857;0,00231428571428568;0,00067499999999999;0,291666666666667;1;49;0;5;2;
0,0127999999999999;EURUSD;576;FastMovement-Strategy;190;12;0,47;0,41;0,18;True;5;0,0132999999999999;-0,00240000000000018;0;0,6;0,00265999999999997;0,000554166666666661;0,208333333333333;1;11;2;3;0;
0,0165000000000001;EURUSD;576;FastMovement-Strategy;150;15;0,47;0,3;0,38;True;5;0,0170000000000001;-0,00190000000000001;0;0,8;0,00340000000000003;0,000708333333333339;0,208333333333333;1;53;0;4;1;
0,0168999999999998;EURUSD;576;FastMovement-Strategy;10;28;0,37;0,16;0,07;True;9;0,0177999999999998;-0,000900000000000123;0;0,777777777777778;0,00197777777777776;0,000741666666666659;0,375;1;18;2;0;7;
-0,0150999999999999;EURUSD;576;FastMovement-Strategy;120;13;0,49;0,31;0,12;False;5;-0,0145999999999999;-0,0145999999999999;1;0;-0,00291999999999999;-0,000608333333333331;0,208333333333333;0;18;5;0;0;
-0,104199999999998;EURUSD;576;FastMovement-Strategy;60;19;0,01;0,14;0,33;True;594;-0,0447999999999984;-0,0554999999999988;0,5;0,417508417508418;-7,54208754208727E-05;-0,0018666666666666;24,75;0,111111111111111;94;10;24;559;
-0,00970000000000006;EURUSD;576;FastMovement-Strategy;60;2;0,66;0,37;0,25;False;2;-0,00950000000000006;-0,00950000000000006;1;0;-0,00475000000000003;-0,000395833333333336;0,0833333333333333;0;4;2;0;0;
0,0167999999999996;EURUSD;576;FastMovement-Strategy;80;21;0,29;0,12;0,27;True;12;0,0179999999999996;-0,0031000000000001;0,25;0,833333333333333;0,00149999999999996;0,000749999999999982;0,5;0,8;44;1;7;4;
0,0147000000000001;EURUSD;576;FastMovement-Strategy;180;20;0,47;0,35;0,36;True;5;0,0152000000000001;-0,0022000000000002;0;0,8;0,00304000000000002;0,000633333333333338;0,208333333333333;1;84;0;3;2;
-0,0222000000000001;EURUSD;576;FastMovement-Strategy;30;28;0,45;0,12;0,27;False;7;-0,0215000000000001;-0,0215000000000001;1;0,142857142857143;-0,00307142857142858;-0,000895833333333336;0,291666666666667;0;26;3;1;3;
-0,0230000000000002;EURUSD;576;FastMovement-Strategy;70;20;0,4;0,22;0,18;False;7;-0,0223000000000002;-0,0223000000000002;1;0;-0,00318571428571432;-0,000929166666666675;0,291666666666667;0;27;6;0;1;
0,00659999999999988;EURUSD;576;FastMovement-Strategy;140;14;0,58;0,14;0,19;True;5;0,00709999999999988;-0,00280000000000014;0;0,6;0,00141999999999998;0,000295833333333329;0,208333333333333;1;9;2;3;0;
-0,00940000000000012;EURUSD;576;FastMovement-Strategy;60;5;0,45;0,4;0,08;False;4;-0,00900000000000012;-0,00900000000000012;1;0;-0,00225000000000003;-0,000375000000000005;0,166666666666667;0;7;4;0;0;
-0,0347000000000018;EURUSD;576;FastMovement-Strategy;30;19;0,08;0,21;0,05;False;392;0,00449999999999817;-0,0192000000000003;0,522959183673469;0,474489795918367;1,147959183673E-05;0,000187499999999924;16,3333333333333;0,5;26;128;12;252;
0,0136;EURUSD;576;FastMovement-Strategy;10;21;0,65;0,17;0,23;True;4;0,014;-0,000500000000000167;0;0,75;0,0035;0,000583333333333334;0,166666666666667;1;15;0;1;3;
0,00460000000000013;EURUSD;576;FastMovement-Strategy;160;3;0,54;0,1;0,12;True;3;0,00490000000000013;-0,00160000000000005;0;0,666666666666667;0,00163333333333338;0,000204166666666672;0,125;1;2;1;2;0;
-0,00800000000000006;EURUSD;576;FastMovement-Strategy;160;5;0,38;0,18;0,3;False;5;-0,00750000000000006;-0,00750000000000006;1;0,4;-0,00150000000000001;-0,000312500000000003;0,208333333333333;0,5;14;3;2;0;
-0,0101;EURUSD;576;FastMovement-Strategy;110;2;0,56;0,23;0,08;False;3;-0,00980000000000003;-0,00980000000000003;1;0;-0,00326666666666668;-0,000408333333333335;0,125;0;6;3;0;0;
-0,00959999999999819;EURUSD;576;FastMovement-Strategy;130;9;0,09;0,36;0,33;False;133;0,00370000000000181;-0,0140999999999998;0,503759398496241;0,496240601503759;2,78195488721941E-05;0,000154166666666742;5,54166666666667;0,5;185;10;10;113;
-0,0213000000000007;EURUSD;576;FastMovement-Strategy;40;13;0,25;0,13;0,23;False;14;-0,0199000000000007;-0,0199000000000007;0,785714285714286;0,285714285714286;-0,00142142857142862;-0,000829166666666696;0,583333333333333;0;25;4;4;6;
0,0152000000000001;EURUSD;576;FastMovement-Strategy;70;8;0,21;0,33;0,1;True;17;0,0169000000000001;-0,00140000000000007;0,117647058823529;0,529411764705882;0,000994117647058832;0,000704166666666672;0,708333333333333;0,6;34;7;5;5;
0,00780000000000001;EURUSD;576;FastMovement-Strategy;80;6;0,69;0,34;0,2;True;2;0,00800000000000001;0,00380000000000003;0;1;0,004;0,000333333333333334;0,0833333333333333;1;6;0;2;0;
-0,0238000000000002;EURUSD;576;FastMovement-Strategy;170;23;0,3;0,4;0,35;False;11;-0,0227000000000002;-0,0227000000000002;0,727272727272727;0,363636363636364;-0,00206363636363638;-0,00094583333333334;0,458333333333333;0,4;108;6;1;4;
-0,0137000000000001;EURUSD;576;FastMovement-Strategy;100;6;0,53;0,4;0,37;False;3;-0,0134000000000001;-0,0134000000000001;1;0;-0,00446666666666669;-0,000558333333333337;0,125;0;11;3;0;0;
0,0111;EURUSD;576;FastMovement-Strategy;130;6;0,25;0,2;0,2;True;12;0,0123;-0,00259999999999994;0,166666666666667;0,666666666666667;0,001025;0,000512499999999999;0,5;0,5;34;4;7;1;
-0,0442999999999965;EURUSD;576;FastMovement-Strategy;40;19;0,1;0,08;0,02;True;326;-0,0116999999999965;-0,0209999999999966;0,478527607361963;0,205521472392638;-3,58895705521365E-05;-0,000487499999999854;13,5833333333333;0,444444444444444;10;257;59;10;
0,00379999999999982;EURUSD;576;FastMovement-Strategy;180;21;0,25;0,31;0,26;True;19;0,00569999999999982;-0,00510000000000033;0,315789473684211;0,473684210526316;0,00029999999999999;0,000237499999999992;0,791666666666667;0,571428571428571;112;7;5;7;
0,0156000000000003;EURUSD;576;FastMovement-Strategy;180;10;0,23;0,29;0,04;True;17;0,0173000000000003;-0,00360000000000005;0,235294117647059;0,352941176470588;0,00101764705882355;0,000720833333333346;0,708333333333333;0,8;21;11;6;0;
-0,0109999999999999;EURUSD;576;FastMovement-Strategy;170;7;0,47;0,19;0,03;False;4;-0,0105999999999999;-0,0105999999999999;1;0;-0,00264999999999999;-0,000441666666666664;0,166666666666667;0;8;4;0;0;
-0,0402999999999992;EURUSD;576;FastMovement-Strategy;30;8;0,03;0,14;0,22;False;831;0,0428000000000008;-0,0024000000000004;0,487364620938628;0,522262334536703;5,15042117930215E-05;0,00178333333333337;34,625;0,666666666666667;42;9;59;762;
0,0073999999999998;EURUSD;576;FastMovement-Strategy;160;8;0,34;0,39;0,01;True;5;0,0078999999999998;-0,00250000000000017;0;0,4;0,00157999999999996;0,000329166666666658;0,208333333333333;1;10;3;2;0;
-0,0204000000000004;EURUSD;576;FastMovement-Strategy;70;15;0,1;0,39;0,32;False;163;-0,00410000000000044;-0,0151000000000008;0,50920245398773;0,521472392638037;-2,51533742331315E-05;-0,000170833333333352;6,79166666666667;0,444444444444444;87;8;5;150;
0,00129999999999993;EURUSD;576;FastMovement-Strategy;80;17;0,16;0,12;0,26;True;74;0,00869999999999993;-0,00529999999999964;0,405405405405405;0,513513513513513;0,000117567567567567;0,000362499999999997;3,08333333333333;0,6;60;6;29;39;
-0,0413999999999985;EURUSD;576;FastMovement-Strategy;130;11;0,02;0,39;0,29;True;322;-0,00919999999999854;-0,0197999999999985;0,506211180124224;0,459627329192547;-2,8571428571424E-05;-0,000383333333333273;13,4166666666667;0,222222222222222;193;18;9;294;
-0,0155000000000001;EURUSD;576;FastMovement-Strategy;80;9;0,63;0,2;0,32;False;3;-0,0152000000000001;-0,0152000000000001;1;0;-0,0050666666666667;-0,000633333333333338;0,125;0;12;3;0;0;
-0,00770000000000007;EURUSD;576;FastMovement-Strategy;60;8;0,55;0,16;0,04;False;3;-0,00740000000000007;-0,00740000000000007;1;0,333333333333333;-0,00246666666666669;-0,000308333333333336;0,125;0;8;2;1;0;
-0,0170000000000004;EURUSD;576;FastMovement-Strategy;40;18;0,58;0,35;0,3;False;5;-0,0165000000000004;-0,0165000000000004;1;0,2;-0,00330000000000008;-0,000687500000000017;0,208333333333333;0;27;3;0;2;
-0,00870000000000019;EURUSD;576;FastMovement-Strategy;40;2;0,35;0,03;0,28;False;3;-0,00840000000000019;-0,00840000000000019;1;0,333333333333333;-0,00280000000000006;-0,000350000000000008;0,125;0;3;2;1;0;
0,00640000000000014;EURUSD;576;FastMovement-Strategy;160;8;0,48;0,04;0,05;True;4;0,00680000000000014;-0,00150000000000006;0;0,5;0,00170000000000003;0,000283333333333339;0,166666666666667;1;6;2;2;0;
-0,0207000000000002;EURUSD;576;FastMovement-Strategy;140;15;0,41;0,38;0,24;False;5;-0,0202000000000002;-0,0202000000000002;1;0;-0,00404000000000004;-0,000841666666666676;0,208333333333333;0;44;4;0;1;
-0,0173999999999998;EURUSD;576;FastMovement-Strategy;50;28;0,33;0,01;0,4;False;18;-0,0155999999999998;-0,0155999999999998;0,833333333333333;0,722222222222222;-0,000866666666666658;-0,000649999999999993;0,75;0,4;14;3;13;2;
-0,0187000000000002;EURUSD;576;FastMovement-Strategy;80;6;0,31;0,37;0,16;False;5;-0,0182000000000002;-0,0182000000000002;1;0;-0,00364000000000004;-0,000758333333333342;0,208333333333333;0;18;5;0;0;
-0,00930000000000015;EURUSD;576;FastMovement-Strategy;80;6;0,32;0,05;0,03;False;6;-0,00870000000000015;-0,00870000000000015;1;0,5;-0,00145000000000003;-0,000362500000000006;0,25;0;5;3;3;0;
-0,0167;EURUSD;576;FastMovement-Strategy;20;15;0,23;0,4;0,1;False;23;-0,0144;-0,0155000000000001;0,739130434782609;0,478260869565217;-0,000626086956521738;-0,000599999999999999;0,958333333333333;0,333333333333333;19;6;0;17;
0,0170000000000003;EURUSD;576;FastMovement-Strategy;70;28;0,59;0,31;0,36;True;5;0,0175000000000003;0,00449999999999995;0;0,8;0,00350000000000006;0,000729166666666679;0,208333333333333;1;45;0;3;2;
0,00140000000000026;EURUSD;576;FastMovement-Strategy;50;12;0,14;0,3;0,34;True;83;0,00970000000000026;-0,0087999999999997;0,457831325301205;0,421686746987952;0,000116867469879521;0,000404166666666678;3,45833333333333;0,555555555555556;48;3;6;74;
-0,0170999999999999;EURUSD;576;FastMovement-Strategy;10;25;0,64;0,38;0,08;False;3;-0,0167999999999999;-0,0167999999999999;1;0;-0,00559999999999998;-0,000699999999999997;0,125;0;25;0;0;3;
-0,0123000000000002;EURUSD;576;FastMovement-Strategy;60;18;0,68;0,15;0,13;False;3;-0,0120000000000002;-0,0120000000000002;1;0;-0,00400000000000008;-0,00050000000000001;0,125;0;13;3;0;0;
-0,0145999999999981;EURUSD;576;FastMovement-Strategy;180;14;0,08;0,05;0,31;True;233;0,00870000000000193;-0,00889999999999813;0,484978540772532;0,695278969957081;3,73390557939997E-05;0,00036250000000008;9,70833333333333;0,6;100;20;153;60;
0,00220000000000082;EURUSD;576;FastMovement-Strategy;120;2;0,1;0,21;0,06;True;45;0,00670000000000082;-0,000699999999999923;0,422222222222222;0,244444444444444;0,000148888888888907;0,000279166666666701;1,875;0,555555555555556;23;32;9;4;
0,0136;EURUSD;576;FastMovement-Strategy;180;10;0,59;0,29;0,39;True;3;0,0139;0,004;0;1;0,00463333333333334;0,000579166666666668;0,125;1;13;0;3;0;
0,00230000000000032;EURUSD;576;FastMovement-Strategy;30;26;0,19;0,17;0,04;True;69;0,00920000000000032;-0,00459999999999972;0,347826086956522;0,260869565217391;0,000133333333333338;0,000383333333333347;2,875;0,444444444444444;14;51;6;12;
0,0137000000000002;EURUSD;576;FastMovement-Strategy;30;19;0,52;0,19;0,26;True;5;0,0142000000000002;-0,00099999999999989;0;0,8;0,00284000000000004;0,000591666666666676;0,208333333333333;1;24;0;3;2;
0,0113;EURUSD;576;FastMovement-Strategy;170;20;0,46;0,36;0,04;True;6;0,0119;-0,000500000000000167;0;0,5;0,00198333333333334;0,000495833333333334;0,25;1;13;3;3;0;
-0,115500000000001;EURUSD;576;FastMovement-Strategy;70;14;0,02;0,12;0,13;True;569;-0,0586000000000013;-0,0664000000000009;0,500878734622144;0,409490333919156;-0,000102987697715292;-0,00244166666666672;23,7083333333333;0,111111111111111;84;123;61;384;
-0,0212;EURUSD;576;FastMovement-Strategy;20;19;0,17;0,28;0,1;False;70;-0,0142;-0,0165999999999999;0,642857142857143;0,5;-0,000202857142857143;-0,000591666666666666;2,91666666666667;0,5;20;8;0;62;
-0,00610000000000002;EURUSD;576;FastMovement-Strategy;140;5;0,68;0,11;0,14;False;2;-0,00590000000000002;-0,00590000000000002;1;0;-0,00295000000000001;-0,000245833333333334;0,0833333333333333;0;5;2;0;0;
0,00629999999999994;EURUSD;576;FastMovement-Strategy;60;6;0,6;0,29;0,06;True;3;0,00659999999999994;-0,00160000000000005;0;0,666666666666667;0,00219999999999998;0,000274999999999997;0,125;1;4;1;2;0;
0,00590000000000016;EURUSD;576;FastMovement-Strategy;60;20;0,57;0,08;0,08;True;7;0,00660000000000016;-0,00480000000000014;0;0,428571428571429;0,000942857142857166;0,000275000000000007;0,291666666666667;0,666666666666667;9;4;3;0;
0,00809999999999996;EURUSD;576;FastMovement-Strategy;10;2;0,51;0,35;0,38;True;3;0,00839999999999996;-0,000500000000000167;0;0,666666666666667;0,00279999999999999;0,000349999999999998;0,125;1;6;0;2;1;
-0,0141000000000003;EURUSD;576;FastMovement-Strategy;40;2;0,59;0,37;0,28;False;3;-0,0138000000000003;-0,0138000000000003;1;0;-0,00460000000000009;-0,000575000000000011;0,125;0;9;3;0;0;
0,0140999999999992;EURUSD;576;FastMovement-Strategy;80;22;0,37;0,03;0,08;True;8;0,0148999999999992;-0,000100000000000211;0;0,75;0,00186249999999991;0,000620833333333302;0,333333333333333;1;15;2;6;0;
0,00190000000000017;EURUSD;576;FastMovement-Strategy;150;13;0,15;0,13;0,28;True;66;0,00850000000000017;-0,00970000000000004;0,454545454545455;0,53030303030303;0,000128787878787881;0,000354166666666674;2,75;0,333333333333333;91;15;29;22;
-0,0154999999999994;EURUSD;576;FastMovement-Strategy;160;17;0,14;0,39;0,03;True;124;-0,00309999999999944;-0,00740000000000007;0,483870967741936;0,145161290322581;-2,49999999999955E-05;-0,000129166666666643;5,16666666666667;0,444444444444444;29;106;6;12;
-0,0236000000000002;EURUSD;576;FastMovement-Strategy;50;20;0,29;0,17;0,18;False;12;-0,0224000000000002;-0,0224000000000002;0,75;0,333333333333333;-0,00186666666666668;-0,000933333333333342;0,5;0;36;6;0;6;
-0,0241999999999997;EURUSD;576;FastMovement-Strategy;130;15;0,28;0,19;0,1;False;12;-0,0229999999999997;-0,0229999999999997;0,916666666666667;0,0833333333333333;-0,00191666666666664;-0,00095833333333332;0,5;0;27;11;1;0;
-0,0207000000000002;EURUSD;576;FastMovement-Strategy;190;4;0,21;0,21;0,29;False;7;-0,0200000000000002;-0,0223000000000002;0,714285714285714;0,285714285714286;-0,00285714285714289;-0,000833333333333343;0,291666666666667;0;43;5;2;0;
-0,0136000000000003;EURUSD;576;FastMovement-Strategy;40;18;0,57;0,3;0,08;False;5;-0,0131000000000003;-0,0131000000000003;1;0,2;-0,00262000000000007;-0,000545833333333347;0,208333333333333;0;24;4;0;1;
-0,0129000000000004;EURUSD;576;FastMovement-Strategy;160;16;0,64;0,11;0,2;False;5;-0,0124000000000004;-0,0124000000000004;1;0,4;-0,00248000000000008;-0,000516666666666684;0,208333333333333;0;10;3;2;0;
-0,00360000000000007;EURUSD;576;FastMovement-Strategy;130;12;0,68;0,26;0,26;False;2;-0,00340000000000007;-0,00590000000000002;1;0,5;-0,00170000000000003;-0,00014166666666667;0,0833333333333333;0;71;1;0;1;
0,0113999999999996;EURUSD;576;FastMovement-Strategy;50;13;0,4;0,2;0,11;True;7;0,0120999999999996;-0,00160000000000027;0;0,714285714285714;0,00172857142857137;0,000504166666666648;0,291666666666667;0,666666666666667;18;2;4;1;
0,00850000000000012;EURUSD;576;FastMovement-Strategy;160;5;0,34;0,34;0,12;True;5;0,00900000000000012;-0,00299999999999989;0;0,6;0,00180000000000002;0,000375000000000005;0,208333333333333;1;15;2;3;0;
-0,01;EURUSD;576;FastMovement-Strategy;120;1;0,47;0,1;0,39;False;2;-0,00980000000000003;-0,00980000000000003;1;0;-0,00490000000000002;-0,000408333333333335;0,0833333333333333;0;4;2;0;0;
0,0109999999999999;EURUSD;576;FastMovement-Strategy;70;10;0,63;0,04;0,36;True;3;0,0112999999999999;0,00139999999999985;0;1;0,00376666666666662;0,000470833333333328;0,125;1;11;0;3;0;
-0,0151000000000007;EURUSD;576;FastMovement-Strategy;100;24;0,16;0,31;0,35;True;72;-0,00790000000000068;-0,0113000000000008;0,444444444444444;0,458333333333333;-0,000109722222222232;-0,000329166666666695;3;0,333333333333333;92;5;9;58;
-0,0199999999999998;EURUSD;576;FastMovement-Strategy;50;29;0,19;0,38;0,18;False;60;-0,0139999999999998;-0,0156999999999996;0,65;0,6;-0,00023333333333333;-0,000583333333333325;2,5;0,444444444444444;49;8;0;52;
0,0181999999999997;EURUSD;576;FastMovement-Strategy;100;25;0,56;0,16;0,28;True;5;0,0186999999999997;0,00549999999999984;0;1;0,00373999999999994;0,000779166666666655;0,208333333333333;1;38;0;4;1;
-0,0206999999999999;EURUSD;576;FastMovement-Strategy;130;27;0,3;0,16;0,31;False;16;-0,0190999999999999;-0,0224;0,625;0,5625;-0,00119374999999999;-0,000795833333333329;0,666666666666667;0,166666666666667;73;6;8;2;
-0,128800000000001;EURUSD;576;FastMovement-Strategy;50;7;0,02;0,22;0,13;True;709;-0,0579000000000014;-0,0640000000000012;0,510578279266573;0,427362482369535;-8,16643159379427E-05;-0,00241250000000006;29,5416666666667;0,333333333333333;56;117;17;575;
-0,130700000000004;EURUSD;576;FastMovement-Strategy;60;9;0,06;0,18;0,04;True;524;-0,0783000000000038;-0,0789000000000042;0,494274809160305;0,221374045801527;-0,000149427480916038;-0,00326250000000016;21,8333333333333;0,2;29;389;28;107;
0,0121000000000007;EURUSD;576;FastMovement-Strategy;80;10;0,22;0,22;0,28;True;17;0,0138000000000007;-0,00369999999999981;0,176470588235294;0,647058823529412;0,000811764705882394;0,000575000000000029;0,708333333333333;0,5;51;2;7;8;
-0,0176000000000006;EURUSD;576;FastMovement-Strategy;40;7;0,18;0,23;0,32;False;26;-0,0150000000000006;-0,0180000000000005;0,692307692307692;0,423076923076923;-0,000576923076923099;-0,000625000000000024;1,08333333333333;0,285714285714286;34;5;2;19;
-0,0137999999999993;EURUSD;576;FastMovement-Strategy;20;25;0,5;0,08;0,13;False;10;-0,0127999999999993;-0,0127999999999993;1;0,6;-0,00127999999999993;-0,000533333333333302;0,416666666666667;0,25;12;2;5;3;
0,0191000000000001;EURUSD;576;FastMovement-Strategy;170;17;0,4;0,28;0,14;True;6;0,0197000000000001;-0,00170000000000003;0;0,833333333333333;0,00328333333333334;0,000820833333333336;0,25;1;48;1;5;0;
-0,00949999999999986;EURUSD;576;FastMovement-Strategy;140;7;0,68;0,25;0,32;False;2;-0,00929999999999986;-0,00929999999999986;1;0;-0,00464999999999993;-0,000387499999999994;0,0833333333333333;0;7;2;0;0;
0,0124999999999997;EURUSD;576;FastMovement-Strategy;140;25;0,7;0,25;0,16;True;4;0,0128999999999997;-0,00240000000000018;0;0,75;0,00322499999999992;0,000537499999999987;0,166666666666667;1;17;1;3;0;
0,00539999999999957;EURUSD;576;FastMovement-Strategy;150;11;0,42;0,22;0,01;True;5;0,00589999999999957;-0,00320000000000031;0;0,4;0,00117999999999991;0,000245833333333315;0,208333333333333;1;9;3;2;0;
0,00630000000000017;EURUSD;576;FastMovement-Strategy;160;3;0,61;0,14;0,36;True;2;0,00650000000000017;0,00160000000000005;0;1;0,00325000000000009;0,000270833333333341;0,0833333333333333;1;3;0;2;0;
0,0168000000000001;EURUSD;576;FastMovement-Strategy;150;17;0,61;0,15;0,27;True;4;0,0172000000000001;0,004;0;1;0,00430000000000003;0,000716666666666671;0,166666666666667;1;26;0;4;0;
-0,0380999999999998;EURUSD;576;FastMovement-Strategy;140;17;0,14;0,18;0,26;True;98;-0,0282999999999998;-0,0316999999999998;0,438775510204082;0,5;-0,000288775510204079;-0,00117916666666666;4,08333333333333;0,111111111111111;105;25;22;51;
-0,00830000000000014;EURUSD;576;FastMovement-Strategy;70;4;0,18;0,3;0,06;False;15;-0,00680000000000014;-0,0102000000000002;0,666666666666667;0,333333333333333;-0,000453333333333343;-0,000283333333333339;0,625;0,2;22;10;2;3;
-0,0270000000000004;EURUSD;576;FastMovement-Strategy;30;28;0,19;0,3;0,31;False;61;-0,0209000000000004;-0,0217000000000003;0,672131147540984;0,524590163934426;-0,000342622950819678;-0,000870833333333348;2,54166666666667;0,333333333333333;31;1;0;60;
-0,00820000000000003;EURUSD;576;FastMovement-Strategy;50;15;0,67;0,16;0,16;False;4;-0,00780000000000003;-0,00780000000000003;1;0,5;-0,00195000000000001;-0,000325000000000001;0,166666666666667;0;11;2;2;0;
-0,0287999999999997;EURUSD;576;FastMovement-Strategy;20;26;0,21;0,38;0,2;False;41;-0,0246999999999997;-0,0270999999999999;0,682926829268293;0,48780487804878;-0,000602439024390237;-0,00102916666666666;1,70833333333333;0,333333333333333;22;0;0;41;
0,0176000000000005;EURUSD;576;FastMovement-Strategy;180;17;0,66;0,2;0,4;True;4;0,0180000000000005;0,004;0;1;0,00450000000000012;0,000750000000000019;0,166666666666667;1;27;0;4;0;
0,0099999999999997;EURUSD;576;FastMovement-Strategy;120;12;0,46;0,23;0,18;True;6;0,0105999999999997;-0,00240000000000018;0;0,666666666666667;0,00176666666666662;0,000441666666666655;0,25;1;14;2;4;0;
