Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl
-0,0083;GBPUSD;168;SSIStochStrategy;0,09;0,18;30;840;0,11;54;-0,0029;-0,0044;0,444444444;0,5;-5,37E-05;-0,000414286;7,714285714;29;47;3;4
-0,0083;GBPUSD;168;SSIStochStrategy;0,07;0,21;150;120;0,26;56;-0,0027;-0,0068;0,589285714;0,535714286;-4,82E-05;-0,000385714;8;104;30;23;2
-0,0083;GBPUSD;168;SSIStochStrategy;0,05;0,2;210;1080;0,02;65;-0,0018;-0,004;0,276923077;0,323076923;-2,77E-05;-0,000257143;9,285714286;24;0;21;44
-0,0084;GBPUSD;168;SSIStochStrategy;0,09;0,2;210;360;0,07;46;-0,0038;-0,0078;0,695652174;0,413043478;-8,26E-05;-0,000542857;6,571428571;94;10;15;21
-0,0084;GBPUSD;168;SSIStochStrategy;0,22;0,11;60;1140;0,22;36;-0,0048;-0,0064;0,416666667;0,444444444;-0,000133333;-0,000685714;5,142857143;59;34;1;1
-0,0084;GBPUSD;168;SSIStochStrategy;0,23;0,18;210;1080;0,29;17;-0,0067;-0,0104;0,529411765;0,352941176;-0,000394118;-0,000957143;2,428571429;203;16;0;1
-0,0084;GBPUSD;168;SSIStochStrategy;0,26;0,1;90;600;0,26;38;-0,0046;-0,0069;0,5;0,447368421;-0,000121053;-0,000657143;5,428571429;87;35;1;2
-0,0084;GBPUSD;168;SSIStochStrategy;0,3;0,1;180;60;0,16;42;-0,0042;-0,0075;0,547619048;0,428571429;-1,00E-04;-0,0006;6;230;33;1;7
-0,0084;GBPUSD;168;SSIStochStrategy;0,09;0,18;180;1140;0,17;23;-0,0061;-0,0092;0,391304348;0,391304348;-0,000265217;-0,000871429;3,285714286;140;13;7;3
-0,0084;GBPUSD;168;SSIStochStrategy;0,1;0,09;150;1080;0,23;24;-0,006;-0,0084;0,458333333;0,416666667;-0,00025;-0,000857143;3,428571429;133;19;4;1
-0,0084;GBPUSD;168;SSIStochStrategy;0,16;0,09;60;1140;0,2;33;-0,0051;-0,0059;0,484848485;0,484848485;-0,000154545;-0,000728571;4,714285714;58;30;1;2
-0,0084;GBPUSD;168;SSIStochStrategy;0,2;0,2;90;60;0,19;74;-0,001;-0,0069;0,486486486;0,445945946;-1,35E-05;-0,000142857;10,57142857;122;61;6;6
-0,0084;GBPUSD;168;SSIStochStrategy;0,3;0,15;60;600;0,09;46;-0,0038;-0,0057;0,608695652;0,391304348;-8,26E-05;-0,000542857;6,571428571;55;36;1;9
-0,0084;GBPUSD;168;SSIStochStrategy;0,01;0,1;90;1140;0,3;54;-0,003;-0,003;0,333333333;0,759259259;-5,56E-05;-0,000428571;7,714285714;33;12;41;1
-0,0084;GBPUSD;168;SSIStochStrategy;0,2;0,17;120;120;0,23;54;-0,003;-0,0085;0,574074074;0,388888889;-5,56E-05;-0,000428571;7,714285714;110;45;5;3
-0,0084;GBPUSD;168;SSIStochStrategy;0,1;0,14;150;1080;0,1;28;-0,0056;-0,0066;0,392857143;0,357142857;-0,0002;-0,0008;4;101;15;5;8
-0,0084;GBPUSD;168;SSIStochStrategy;0,15;0,19;120;480;0,09;43;-0,0041;-0,0051;0,581395349;0,348837209;-9,53E-05;-0,000585714;6,142857143;87;21;7;15
-0,0084;GBPUSD;168;SSIStochStrategy;0,11;0,22;60;480;0,27;50;-0,0034;-0,0034;0,58;0,48;-6,80E-05;-0,000485714;7,142857143;56;42;7;1
-0,0084;GBPUSD;168;SSIStochStrategy;0,19;0,2;30;420;0,09;83;-0,0001;-0,0009;0,542168675;0,481927711;-1,20E-06;-1,43E-05;11,85714286;29;73;0;10
-0,0084;GBPUSD;168;SSIStochStrategy;0,01;0,12;60;720;0,11;72;-0,0012;-0,0021;0,402777778;0,694444444;-1,67E-05;-0,000171429;10,28571429;27;19;50;3
-0,0084;GBPUSD;168;SSIStochStrategy;0,2;0,19;30;300;0,14;98;0,0014;-0,0001;0,602040816;0,5;1,43E-05;0,0002;14;30;93;0;5
-0,0084;GBPUSD;168;SSIStochStrategy;0,01;0,2;180;360;0,11;114;0,003;-0,0007;0,570175439;0,842105263;2,63E-05;0,000428571;16,28571429;26;7;96;11
-0,0085;GBPUSD;168;SSIStochStrategy;0,21;0,09;180;1080;0,27;19;-0,0066;-0,0123;0,473684211;0,421052632;-0,000347368;-0,000942857;2,714285714;165;17;1;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,13;0,08;90;1080;0,25;31;-0,0054;-0,0054;0,451612903;0,387096774;-0,000174194;-0,000771429;4,428571429;83;27;3;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,19;0,18;150;1080;0,3;20;-0,0065;-0,0082;0,5;0,4;-0,000325;-0,000928571;2,857142857;147;19;0;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,23;0,15;210;720;0,22;21;-0,0064;-0,0102;0,476190476;0,380952381;-0,000304762;-0,000914286;3;185;18;1;2
-0,0085;GBPUSD;168;SSIStochStrategy;0,15;0,19;90;1140;0,03;44;-0,0041;-0,0045;0,318181818;0,318181818;-9,32E-05;-0,000585714;6,285714286;47;13;2;29
-0,0085;GBPUSD;168;SSIStochStrategy;0,27;0,16;150;840;0,26;25;-0,006;-0,0063;0,52;0,36;-0,00024;-0,000857143;3,571428571;149;24;0;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,3;0,18;60;1080;0,23;29;-0,0056;-0,0071;0,482758621;0,413793103;-0,000193103;-0,0008;4,142857143;59;28;0;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,18;0,13;180;1080;0,23;20;-0,0065;-0,0071;0,45;0,35;-0,000325;-0,000928571;2,857142857;173;18;1;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,21;0,17;180;1140;0,09;22;-0,0063;-0,011;0,409090909;0,318181818;-0,000286364;-0,0009;3,142857143;140;13;1;8
-0,0085;GBPUSD;168;SSIStochStrategy;0,02;0,17;150;780;0,19;45;-0,004;-0,0055;0,422222222;0,688888889;-8,89E-05;-0,000571429;6,428571429;59;11;31;3
-0,0085;GBPUSD;168;SSIStochStrategy;0,24;0,18;90;960;0,28;27;-0,0058;-0,0075;0,481481481;0,37037037;-0,000214815;-0,000828571;3,857142857;91;27;0;0
-0,0085;GBPUSD;168;SSIStochStrategy;0,11;0,15;180;1140;0,12;24;-0,0061;-0,0071;0,375;0,375;-0,000254167;-0,000871429;3,428571429;130;14;4;6
-0,0085;GBPUSD;168;SSIStochStrategy;0,16;0,16;90;120;0,03;105;0,002;-0,0039;0,561904762;0,276190476;1,90E-05;0,000285714;15;45;27;12;65
-0,0085;GBPUSD;168;SSIStochStrategy;0,18;0,19;90;780;0,23;33;-0,0052;-0,0077;0,454545455;0,424242424;-0,000157576;-0,000742857;4,714285714;89;31;1;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,18;0,19;90;780;0,22;33;-0,0052;-0,0077;0,454545455;0,424242424;-0,000157576;-0,000742857;4,714285714;89;31;1;1
-0,0085;GBPUSD;168;SSIStochStrategy;0,03;0,12;90;780;0,13;49;-0,0036;-0,0062;0,408163265;0,591836735;-7,35E-05;-0,000514286;7;51;18;27;4
-0,0085;GBPUSD;168;SSIStochStrategy;0,22;0,2;30;720;0,13;54;-0,0031;-0,0031;0,37037037;0,5;-5,74E-05;-0,000442857;7,714285714;30;52;0;2
-0,0085;GBPUSD;168;SSIStochStrategy;0,03;0,17;90;1020;0,21;37;-0,0048;-0,0071;0,378378378;0,648648649;-0,00012973;-0,000685714;5,285714286;50;14;21;2
-0,0085;GBPUSD;168;SSIStochStrategy;0,02;0,22;120;720;0,15;48;-0,0037;-0,0037;0,333333333;0,6875;-7,71E-05;-0,000528571;6,857142857;50;12;33;3
-0,0085;GBPUSD;168;SSIStochStrategy;0,02;0,08;120;120;0,18;112;0,0027;-1,00E-04;0,535714286;0,75;2,41E-05;0,000385714;16;47;24;81;6
-0,0085;GBPUSD;168;SSIStochStrategy;0,18;0,08;180;60;0,15;46;-0,0039;-0,004;0,52173913;0,5;-8,48E-05;-0,000557143;6,571428571;210;33;6;7
-0,0085;GBPUSD;168;SSIStochStrategy;0,01;0,15;210;60;0,12;174;0,0089;-0,0028;0,482758621;0,885057471;5,11E-05;0,001271429;24,85714286;46;5;155;13
-0,0086;GBPUSD;168;SSIStochStrategy;0,19;0,12;60;1080;0,25;35;-0,0051;-0,0068;0,457142857;0,4;-0,000145714;-0,000728571;5;60;34;1;0
-0,0086;GBPUSD;168;SSIStochStrategy;0,29;0,08;120;1080;0,27;26;-0,006;-0,007;0,5;0,307692308;-0,000230769;-0,000857143;3,714285714;115;24;1;1
-0,0086;GBPUSD;168;SSIStochStrategy;0,3;0,22;150;600;0,3;28;-0,0058;-0,0062;0,464285714;0,321428571;-0,000207143;-0,000828571;4;151;28;0;0
-0,0086;GBPUSD;168;SSIStochStrategy;0,25;0,18;90;1020;0,21;26;-0,006;-0,0091;0,461538462;0,423076923;-0,000230769;-0,000857143;3,714285714;88;25;0;1
-0,0086;GBPUSD;168;SSIStochStrategy;0,14;0,14;180;1020;0,08;27;-0,0059;-0,0085;0,407407407;0,296296296;-0,000218519;-0,000842857;3,857142857;115;12;4;11
-0,0086;GBPUSD;168;SSIStochStrategy;0,07;0,15;30;960;0,07;49;-0,0037;-0,0039;0,469387755;0,469387755;-7,55E-05;-0,000528571;7;27;38;3;8
-0,0086;GBPUSD;168;SSIStochStrategy;0,06;0,22;210;180;0,14;57;-0,0029;-0,0052;0,614035088;0,614035088;-5,09E-05;-0,000414286;8,142857143;96;14;29;13
-0,0086;GBPUSD;168;SSIStochStrategy;0,06;0,08;60;840;0,1;46;-0,004;-0,0068;0,5;0,456521739;-8,70E-05;-0,000571429;6,571428571;50;31;9;6
-0,0086;GBPUSD;168;SSIStochStrategy;0,14;0,17;90;1080;0,11;28;-0,0058;-0,0075;0,428571429;0,464285714;-0,000207143;-0,000828571;4;77;22;1;5
-0,0086;GBPUSD;168;SSIStochStrategy;0,23;0,21;150;780;0,09;30;-0,0056;-0,0081;0,4;0,4;-0,000186667;-0,0008;4,285714286;119;18;1;11
-0,0086;GBPUSD;168;SSIStochStrategy;0,27;0,18;90;600;0,31;35;-0,0051;-0,0095;0,571428571;0,371428571;-0,000145714;-0,000728571;5;91;35;0;0
-0,0086;GBPUSD;168;SSIStochStrategy;0,27;0,19;90;600;0,31;38;-0,0048;-0,0092;0,526315789;0,394736842;-0,000126316;-0,000685714;5,428571429;91;38;0;0
-0,0086;GBPUSD;168;SSIStochStrategy;0,27;0,18;60;720;0,07;41;-0,0045;-0,0045;0,487804878;0,414634146;-0,000109756;-0,000642857;5,857142857;52;31;0;10
-0,0086;GBPUSD;168;SSIStochStrategy;0,13;0,11;30;840;0,12;62;-0,0024;-0,0049;0,5;0,338709677;-3,87E-05;-0,000342857;8,857142857;30;60;1;1
-0,0086;GBPUSD;168;SSIStochStrategy;0,01;0,2;180;1080;0,08;63;-0,0023;-0,0023;0,253968254;0,793650794;-3,65E-05;-0,000328571;9;24;1;50;12
-0,0086;GBPUSD;168;SSIStochStrategy;0,09;0,21;120;1020;0,23;29;-0,0057;-0,006;0,379310345;0,448275862;-0,000196552;-0,000814286;4,142857143;100;21;7;1
-0,0086;GBPUSD;168;SSIStochStrategy;0,19;0,22;30;660;0,21;52;-0,0034;-0,0035;0,403846154;0,461538462;-6,54E-05;-0,000485714;7,428571429;31;52;0;0
-0,0086;GBPUSD;168;SSIStochStrategy;0,03;0,08;60;780;0,2;52;-0,0034;-0,0058;0,442307692;0,538461538;-6,54E-05;-0,000485714;7,428571429;42;28;23;1
-0,0086;GBPUSD;168;SSIStochStrategy;0,23;0,17;120;180;0,1;54;-0,0032;-0,0126;0,611111111;0,425925926;-5,93E-05;-0,000457143;7,714285714;103;37;3;13
-0,0086;GBPUSD;168;SSIStochStrategy;0,25;0,19;60;900;0,29;36;-0,005;-0,0058;0,472222222;0,5;-0,000138889;-0,000714286;5,142857143;61;36;0;0
-0,0086;GBPUSD;168;SSIStochStrategy;0,02;0,17;120;840;0,15;46;-0,004;-0,0045;0,413043478;0,652173913;-8,70E-05;-0,000571429;6,571428571;49;12;30;4
-0,0086;GBPUSD;168;SSIStochStrategy;0,24;0,21;30;60;0,27;165;0,0079;-0,0007;0,478787879;0,448484848;4,79E-05;0,001128571;23,57142857;48;163;1;0
-0,0086;GBPUSD;168;SSIStochStrategy;0,04;0,16;120;120;0,07;103;0,0017;-0,0048;0,563106796;0,563106796;1,65E-05;0,000242857;14,71428571;46;15;54;33
-0,0087;GBPUSD;168;SSIStochStrategy;0,07;0,08;120;840;0,24;34;-0,0053;-0,0053;0,470588235;0,411764706;-0,000155882;-0,000757143;4,857142857;100;25;8;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,13;0,11;60;1080;0,28;38;-0,0049;-0,0098;0,421052632;0,473684211;-0,000128947;-0,0007;5,428571429;58;33;4;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,14;0,09;120;1080;0,08;31;-0,0056;-0,0078;0,483870968;0,322580645;-0,000180645;-0,0008;4,428571429;93;20;3;8
-0,0087;GBPUSD;168;SSIStochStrategy;0,2;0,16;150;780;0,25;25;-0,0062;-0,0069;0,52;0,36;-0,000248;-0,000885714;3,571428571;150;24;0;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,18;0,16;210;1020;0,16;20;-0,0067;-0,0108;0,5;0,35;-0,000335;-0,000957143;2,857142857;184;15;1;4
-0,0087;GBPUSD;168;SSIStochStrategy;0,25;0,14;150;800;0,29;25;-0,0062;-0,0102;0,48;0,36;-0,000248;-0,000885714;3,571428571;146;23;1;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,26;0,17;150;960;0,25;21;-0,0066;-0,0083;0,476190476;0,333333333;-0,000314286;-0,000942857;3;147;20;0;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,24;0,22;150;960;0,27;24;-0,0063;-0,0077;0,291666667;0,416666667;-0,0002625;-0,0009;3,428571429;150;23;0;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,17;0,19;150;900;0,07;32;-0,0055;-0,0082;0,4375;0,34375;-0,000171875;-0,000785714;4,571428571;109;18;2;12
-0,0087;GBPUSD;168;SSIStochStrategy;0,22;0,12;60;780;0,29;39;-0,0048;-0,0066;0,512820513;0,41025641;-0,000123077;-0,000685714;5,571428571;60;38;1;0
-0,0087;GBPUSD;168;SSIStochStrategy;0,22;0,21;60;480;0,19;48;-0,0039;-0,0041;0,583333333;0,4375;-8,13E-05;-0,000557143;6,857142857;60;46;1;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,26;0,11;30;840;0,27;61;-0,0026;-0,005;0,508196721;0,327868852;-4,26E-05;-0,000371429;8,714285714;31;61;0;0
-0,0087;GBPUSD;168;SSIStochStrategy;0,15;0,21;30;660;0,23;53;-0,0034;-0,0034;0,433962264;0,452830189;-6,42E-05;-0,000485714;7,571428571;31;53;0;0
-0,0087;GBPUSD;168;SSIStochStrategy;0,23;0,21;30;660;0,25;53;-0,0034;-0,0034;0,433962264;0,452830189;-6,42E-05;-0,000485714;7,571428571;31;53;0;0
-0,0087;GBPUSD;168;SSIStochStrategy;0,05;0,19;120;600;0,28;47;-0,004;-0,004;0,489361702;0,531914894;-8,51E-05;-0,000571429;6,714285714;78;23;23;1
-0,0087;GBPUSD;168;SSIStochStrategy;0,1;0,2;150;120;0,19;53;-0,0034;-0,0036;0,528301887;0,528301887;-6,42E-05;-0,000485714;7,571428571;117;32;14;6
-0,0087;GBPUSD;168;SSIStochStrategy;0,04;0,21;150;780;0,03;55;-0,0032;-0,0073;0,4;0,4;-5,82E-05;-0,000457143;7,857142857;27;0;22;33
-0,0087;GBPUSD;168;SSIStochStrategy;0,02;0,18;90;420;0,04;107;0,002;-0,002;0,588785047;0,61682243;1,87E-05;0,000285714;15,28571429;20;7;64;36
-0,0088;GBPUSD;168;SSIStochStrategy;0,1;0,21;210;300;0,25;31;-0,0057;-0,0057;0,64516129;0,483870968;-0,000183871;-0,000814286;4,428571429;155;16;12;3
-0,0088;GBPUSD;168;SSIStochStrategy;0,23;0,14;60;1140;0,12;32;-0,0056;-0,0059;0,40625;0,3125;-0,000175;-0,0008;4,571428571;57;28;1;3
-0,0088;GBPUSD;168;SSIStochStrategy;0,23;0,1;90;600;0,27;38;-0,005;-0,0069;0,5;0,447368421;-0,000131579;-0,000714286;5,428571429;87;36;1;1
-0,0088;GBPUSD;168;SSIStochStrategy;0,23;0,13;180;1140;0,11;23;-0,0065;-0,0082;0,391304348;0,391304348;-0,000282609;-0,000928571;3,285714286;141;15;1;7
-0,0088;GBPUSD;168;SSIStochStrategy;0,28;0,09;120;1140;0,29;23;-0,0065;-0,0075;0,434782609;0,347826087;-0,000282609;-0,000928571;3,285714286;114;21;1;1
-0,0088;GBPUSD;168;SSIStochStrategy;0,27;0,08;120;1140;0,26;23;-0,0065;-0,0075;0,434782609;0,347826087;-0,000282609;-0,000928571;3,285714286;114;21;1;1
-0,0088;GBPUSD;168;SSIStochStrategy;0,26;0,18;30;960;0,12;47;-0,0041;-0,0048;0,446808511;0,446808511;-8,72E-05;-0,000585714;6,714285714;30;46;0;1
-0,0088;GBPUSD;168;SSIStochStrategy;0,11;0,15;150;1020;0,1;27;-0,0061;-0,0075;0,407407407;0,37037037;-0,000225926;-0,000871429;3,857142857;102;15;4;8
-0,0088;GBPUSD;168;SSIStochStrategy;0,1;0,11;150;900;0,14;29;-0,0059;-0,0093;0,413793103;0,448275862;-0,000203448;-0,000842857;4,142857143;122;17;6;6
-0,0088;GBPUSD;168;SSIStochStrategy;0,03;0,13;150;720;0,14;44;-0,0044;-0,0055;0,409090909;0,613636364;-1,00E-04;-0,000628571;6,285714286;71;11;27;6
-0,0088;GBPUSD;168;SSIStochStrategy;0,04;0,11;120;1020;0,21;38;-0,005;-0,0075;0,368421053;0,5;-0,000131579;-0,000714286;5,428571429;82;20;16;2
-0,0088;GBPUSD;168;SSIStochStrategy;0,15;0,11;30;900;0,2;63;-0,0025;-0,0065;0,492063492;0,349206349;-3,97E-05;-0,000357143;9;31;62;1;0
-0,0088;GBPUSD;168;SSIStochStrategy;0,24;0,17;90;780;0,15;31;-0,0057;-0,01;0,516129032;0,419354839;-0,000183871;-0,000814286;4,428571429;87;29;0;2
-0,0088;GBPUSD;168;SSIStochStrategy;0,29;0,17;120;120;0,24;53;-0,0035;-0,0108;0,566037736;0,396226415;-6,60E-05;-0,0005;7,571428571;115;47;2;3
-0,0088;GBPUSD;168;SSIStochStrategy;0,06;0,07;180;180;0,26;52;-0,0036;-0,0109;0,653846154;0,538461538;-6,92E-05;-0,000514286;7,428571429;115;22;25;4
-0,0088;GBPUSD;168;SSIStochStrategy;0,26;0,2;210;900;0,06;28;-0,006;-0,0098;0,464285714;0,285714286;-0,000214286;-0,000857143;4;129;10;1;17
-0,0088;GBPUSD;168;SSIStochStrategy;0,05;0,17;30;840;0,22;53;-0,0035;-0,0043;0,471698113;0,490566038;-6,60E-05;-0,0005;7,571428571;27;40;12;1
-0,0088;GBPUSD;168;SSIStochStrategy;0,1;0,18;30;480;0,07;77;-0,0011;-0,0015;0,519480519;0,506493506;-1,43E-05;-0,000157143;11;27;61;5;11
-0,0088;GBPUSD;168;SSIStochStrategy;0,16;0,18;30;720;0,1;58;-0,003;-0,0039;0,431034483;0,482758621;-5,17E-05;-0,000428571;8,285714286;29;52;0;6
-0,0089;GBPUSD;168;SSIStochStrategy;0,09;0,08;90;960;0,18;33;-0,0056;-0,0056;0,484848485;0,393939394;-0,000169697;-0,0008;4,714285714;78;25;5;3
-0,0089;GBPUSD;168;SSIStochStrategy;0,16;0,15;210;780;0,08;24;-0,0065;-0,0068;0,5;0,25;-0,000270833;-0,000928571;3,428571429;131;10;3;11
-0,0089;GBPUSD;168;SSIStochStrategy;0,14;0,09;90;1020;0,21;31;-0,0058;-0,0059;0,451612903;0,35483871;-0,000187097;-0,000828571;4,428571429;83;27;3;1
-0,0089;GBPUSD;168;SSIStochStrategy;0,23;0,17;150;240;0,14;41;-0,0048;-0,0048;0,682926829;0,487804878;-0,000117073;-0,000685714;5,857142857;130;31;1;9
-0,0089;GBPUSD;168;SSIStochStrategy;0,12;0,2;150;560;0,36;31;-0,0058;-0,0058;0,516129032;0,322580645;-0,000187097;-0,000828571;4,428571429;136;25;5;1
-0,0089;GBPUSD;168;SSIStochStrategy;0,21;0,18;60;1140;0,04;35;-0,0054;-0,0054;0,371428571;0,342857143;-0,000154286;-0,000771429;5;45;19;0;16
-0,0089;GBPUSD;168;SSIStochStrategy;0,12;0,16;150;840;0,16;28;-0,0061;-0,0061;0,464285714;0,392857143;-0,000217857;-0,000871429;4;127;21;3;4
-0,0089;GBPUSD;168;SSIStochStrategy;0,09;0,16;60;1020;0,2;31;-0,0058;-0,0072;0,451612903;0,419354839;-0,000187097;-0,000828571;4,428571429;55;26;4;1
-0,0089;GBPUSD;168;SSIStochStrategy;0,3;0,2;120;720;0,03;46;-0,0043;-0,0084;0,456521739;0,239130435;-9,35E-05;-0,000614286;6,571428571;56;13;1;32
-0,0089;GBPUSD;168;SSIStochStrategy;0,12;0,13;90;600;0,25;37;-0,0052;-0,0058;0,513513514;0,459459459;-0,000140541;-0,000742857;5,285714286;84;31;5;1
-0,0089;GBPUSD;168;SSIStochStrategy;0,24;0,19;60;720;0,18;39;-0,005;-0,005;0,487179487;0,435897436;-0,000128205;-0,000714286;5,571428571;59;37;0;2
-0,0089;GBPUSD;168;SSIStochStrategy;0,09;0,08;210;120;0,26;43;-0,0046;-0,0168;0,558139535;0,511627907;-0,000106977;-0,000657143;6,142857143;150;23;16;3
-0,0089;GBPUSD;168;SSIStochStrategy;0,04;0,12;30;120;0,15;166;0,0077;-0,0002;0,548192771;0,481927711;4,64E-05;0,0011;23,71428571;25;111;50;4
-0,0089;GBPUSD;168;SSIStochStrategy;0,05;0,16;150;180;0,09;72;-0,0017;-0,005;0,597222222;0,583333333;-2,36E-05;-0,000242857;10,28571429;67;15;35;21
-0,0089;GBPUSD;168;SSIStochStrategy;0,29;0,13;210;60;0,28;35;-0,0054;-0,0168;0,485714286;0,428571429;-0,000154286;-0,000771429;5;274;30;3;1
-0,0089;GBPUSD;168;SSIStochStrategy;0,08;0,2;90;540;0,04;55;-0,0034;-0,0067;0,563636364;0,363636364;-6,18E-05;-0,000485714;7,857142857;48;17;11;27
-0,0089;GBPUSD;168;SSIStochStrategy;0,23;0,15;30;240;0,3;110;0,0021;-0,0016;0,609090909;0,418181818;1,91E-05;0,0003;15,71428571;30;108;1;0
-0,009;GBPUSD;168;SSIStochStrategy;0,5;0,11;30;100;0,15;151;0,0061;-0,0005;0,529801325;0,437086093;4,04E-05;0,000871429;21,57142857;30;146;0;5
-0,009;GBPUSD;168;SSIStochStrategy;0,3;0,18;150;1020;0,27;21;-0,0069;-0,0086;0,476190476;0,333333333;-0,000328571;-0,000985714;3;149;20;0;1
-0,009;GBPUSD;168;SSIStochStrategy;0,19;0,14;150;600;0,12;29;-0,0061;-0,0081;0,551724138;0,413793103;-0,000210345;-0,000871429;4,142857143;124;21;2;6
-0,009;GBPUSD;168;SSIStochStrategy;0,03;0,14;150;1020;0,09;41;-0,0049;-0,0049;0,365853659;0,536585366;-0,000119512;-0,0007;5,857142857;57;10;22;9
-0,009;GBPUSD;168;SSIStochStrategy;0,05;0,09;60;960;0,31;44;-0,0046;-0,0093;0,477272727;0,5;-0,000104545;-0,000657143;6,285714286;51;31;12;1
-0,009;GBPUSD;168;SSIStochStrategy;0,19;0,18;30;960;0,09;47;-0,0043;-0,0048;0,446808511;0,446808511;-9,15E-05;-0,000614286;6,714285714;30;43;0;4
-0,009;GBPUSD;168;SSIStochStrategy;0,28;0,21;120;1020;0,07;31;-0,0059;-0,0059;0,387096774;0,35483871;-0,000190323;-0,000842857;4,428571429;94;20;0;11
-0,009;GBPUSD;168;SSIStochStrategy;0,38;0,14;150;720;0,04;36;-0,0054;-0,0093;0,555555556;0,361111111;-0,00015;-0,000771429;5,142857143;83;14;0;22
-0,009;GBPUSD;168;SSIStochStrategy;0,13;0,03;30;960;0,39;62;-0,0028;-0,0028;0,548387097;0,338709677;-4,52E-05;-0,0004;8,857142857;30;60;1;0
-0,009;GBPUSD;168;SSIStochStrategy;0,26;0,18;30;1020;0,27;43;-0,0047;-0,0049;0,395348837;0,465116279;-0,000109302;-0,000671429;6,142857143;31;43;0;0
-0,009;GBPUSD;168;SSIStochStrategy;0,24;0,12;60;60;0,25;106;0,0016;-0,0046;0,5;0,5;1,51E-05;0,000228571;15,14285714;87;103;1;1
-0,009;GBPUSD;168;SSIStochStrategy;0,27;0,15;120;720;0,17;30;-0,006;-0,006;0,533333333;0,3;-0,0002;-0,000857143;4,285714286;111;27;1;2
-0,009;GBPUSD;168;SSIStochStrategy;0,16;0,17;120;840;0,04;37;-0,0053;-0,0074;0,486486486;0,297297297;-0,000143243;-0,000757143;5,285714286;67;12;2;23
-0,009;GBPUSD;168;SSIStochStrategy;0,07;0,15;150;180;0,04;95;0,0005;-0,0038;0,631578947;0,410526316;5,26E-06;7,14E-05;13,57142857;48;10;32;52
-0,0091;GBPUSD;168;SSIStochStrategy;0,19;0,19;210;960;0,17;21;-0,007;-0,0114;0,476190476;0,428571429;-0,000333333;-0,001;3;184;15;1;5
-0,0091;GBPUSD;168;SSIStochStrategy;0,25;0,1;120;1080;0,21;26;-0,0065;-0,0065;0,5;0,307692308;-0,00025;-0,000928571;3,714285714;115;24;1;1
-0,0091;GBPUSD;168;SSIStochStrategy;0,06;0,09;180;1020;0,24;25;-0,0066;-0,0086;0,44;0,56;-0,000264;-0,000942857;3,571428571;123;14;10;1
-0,0091;GBPUSD;168;SSIStochStrategy;0,19;0,17;210;420;0,03;52;-0,0039;-0,0049;0,615384615;0,192307692;-7,50E-05;-0,000557143;7,428571429;75;8;4;40
-0,0091;GBPUSD;168;SSIStochStrategy;0,25;0,18;90;1080;0,23;26;-0,0065;-0,0096;0,461538462;0,5;-0,00025;-0,000928571;3,714285714;88;24;0;2
-0,0091;GBPUSD;168;SSIStochStrategy;0,29;0,14;90;1140;0,27;26;-0,0065;-0,0065;0,423076923;0,384615385;-0,00025;-0,000928571;3,714285714;89;25;0;1
-0,0091;GBPUSD;168;SSIStochStrategy;0,07;0,15;150;1080;0,09;29;-0,0062;-0,0072;0,379310345;0,344827586;-0,000213793;-0,000885714;4,142857143;89;13;7;9
-0,0091;GBPUSD;168;SSIStochStrategy;0,02;0,2;150;600;0,21;63;-0,0028;-0,0043;0,444444444;0,73015873;-4,44E-05;-0,0004;9;51;14;46;3
-0,0091;GBPUSD;168;SSIStochStrategy;0,02;0,2;120;300;0,1;92;1,00E-04;-0,0016;0,586956522;0,695652174;1,09E-06;1,43E-05;13,14285714;40;18;63;11
-0,0091;GBPUSD;168;SSIStochStrategy;0,07;0,13;90;1080;0,27;32;-0,0059;-0,0059;0,40625;0,46875;-0,000184375;-0,000842857;4,571428571;79;24;7;1
-0,0091;GBPUSD;168;SSIStochStrategy;0,16;0,16;90;120;0,08;75;-0,0016;-0,0097;0,546666667;0,386666667;-2,13E-05;-0,000228571;10,71428571;71;44;9;21
-0,0091;GBPUSD;168;SSIStochStrategy;0,2;0,21;30;720;0,22;47;-0,0044;-0,0044;0,404255319;0,446808511;-9,36E-05;-0,000628571;6,714285714;30;46;0;1
-0,0091;GBPUSD;168;SSIStochStrategy;0,18;0,21;30;720;0,23;47;-0,0044;-0,0044;0,404255319;0,446808511;-9,36E-05;-0,000628571;6,714285714;31;47;0;0
