Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;holdtime/positions;hittimeout;hittp;hitsl;
0,00039999999999966;USDCHF;168;SSIStochStrategy;0,28;0,11;120;240;0,21;47;0,00509999999999966;-0,00219999999999998;0,425531914893617;0,468085106382979;0,000108510638297865;0,00072857142857138;6,71428571428571;100;32;6;8;
-0,0204000000000001;USDCHF;168;SSIStochStrategy;0,08;0,16;180;1080;0,07;53;-0,0151000000000001;-0,0162000000000001;0,377358490566038;0,320754716981132;-0,000284905660377361;-0,00215714285714287;7,57142857142857;41;0;17;36;
-0,00130000000000034;USDCHF;168;SSIStochStrategy;0,29;0,12;90;420;0,15;44;0,00309999999999966;-0,00509999999999999;0,409090909090909;0,386363636363636;7,04545454545377E-05;0,000442857142857094;6,28571428571429;77;28;4;11;
-0,00680000000000028;USDCHF;168;SSIStochStrategy;0,17;0,12;180;480;0,29;33;-0,00350000000000028;-0,0103000000000001;0,484848484848485;0,393939393939394;-0,000106060606060615;-0,00050000000000004;4,71428571428571;215;19;10;4;
-0,0359999999999998;USDCHF;168;SSIStochStrategy;0,13;0,18;60;1080;0,01;189;-0,0170999999999998;-0,0170999999999998;0,19047619047619;0,0264550264550265;-9,04761904761893E-05;-0,00244285714285711;27;1;2;3;184;
-0,0298000000000005;USDCHF;168;SSIStochStrategy;0,16;0,09;120;60;0,05;140;-0,0158000000000005;-0,0166000000000006;0,521428571428571;0,25;-0,000112857142857146;-0,00225714285714293;20;38;18;23;98;
-0,00780000000000043;USDCHF;168;SSIStochStrategy;0,21;0,16;180;720;0,1;36;-0,00420000000000043;-0,00880000000000036;0,416666666666667;0,305555555555556;-0,000116666666666678;-0,000600000000000061;5,14285714285714;86;8;8;20;
-0,0052000000000003;USDCHF;168;SSIStochStrategy;0,19;0,21;90;480;0,22;49;-0,0003000000000003;-0,0083000000000002;0,428571428571429;0,469387755102041;-6,12244897959796E-06;-4,28571428571857E-05;7;77;34;7;8;
-0,00920000000000018;USDCHF;168;SSIStochStrategy;0,25;0,09;150;960;0,21;28;-0,00640000000000018;-0,0143;0,5;0,464285714285714;-0,000228571428571435;-0,00091428571428574;4;111;15;5;8;
0,00079999999999988;USDCHF;168;SSIStochStrategy;0,24;0,1;120;480;0,27;33;0,00409999999999988;-0,00360000000000038;0,484848484848485;0,424242424242424;0,000124242424242421;0,000585714285714269;4,71428571428571;195;25;6;2;
-0,0085999999999998;USDCHF;168;SSIStochStrategy;0,04;0,21;150;180;0,14;108;0,0022000000000002;-0,00290000000000012;0,490740740740741;0,712962962962963;2,03703703703722E-05;0,000314285714285743;15,4285714285714;42;13;74;21;
-0,0147000000000001;USDCHF;168;SSIStochStrategy;0,13;0,22;30;1140;0,2;58;-0,00890000000000013;-0,0120000000000001;0,224137931034483;0,344827586206897;-0,000153448275862071;-0,00127142857142859;8,28571428571428;27;49;5;4;
0,00079999999999994;USDCHF;168;SSIStochStrategy;0,08;0,21;180;660;0,15;48;0,00559999999999994;-0,003;0,520833333333333;0,645833333333333;0,000116666666666665;0,000799999999999991;6,85714285714286;58;7;29;12;
-0,0105000000000003;USDCHF;168;SSIStochStrategy;0,07;0,16;150;660;0,16;47;-0,00580000000000025;-0,00770000000000015;0,382978723404255;0,574468085106383;-0,000123404255319154;-0,000828571428571464;6,71428571428571;63;8;25;14;
-0,00960000000000009;USDCHF;168;SSIStochStrategy;0,08;0,21;210;1020;0,17;44;-0,00520000000000009;-0,0117999999999999;0,386363636363636;0,590909090909091;-0,00011818181818182;-0,000742857142857156;6,28571428571429;57;5;25;14;
-0,0203000000000003;USDCHF;168;SSIStochStrategy;0,02;0,16;180;1020;0,1;61;-0,0142000000000003;-0,0142000000000003;0,311475409836066;0,655737704918033;-0,000232786885245907;-0,00202857142857147;8,71428571428571;26;1;40;20;
