Score;Pair;Time;Strategy;takeprofit;threshold;timeout;stochTimeframe;stoploss;positions;profit;drawdown;long;winning;pips/position;pips/day;positions/day;positivedaysratio;holdtime/positions;hittimeout;hittp;hitsl;
0,0090000000000001;USDCHF;744;SSIStochStrategy;0,15;0,16;120;240;0,3;233;0,0323000000000001;-0,0101999999999999;0,506437768240343;0,549356223175966;0,000138626609442061;0,00104193548387097;7,51612903225806;0,769230769230769;145;151;67;14;
0,0103999999999998;USDCHF;744;SSIStochStrategy;0,24;0,19;210;720;0,27;122;0,0225999999999998;-0,00919999999999999;0,524590163934426;0,540983606557377;0,000185245901639343;0,000729032258064511;3,93548387096774;0,615384615384615;274;72;31;18;
-0,00389999999999934;USDCHF;744;SSIStochStrategy;0,3;0,19;180;960;0,28;120;0,00810000000000066;-0,0133999999999995;0,525;0,491666666666667;6,75000000000055E-05;0,000261290322580667;3,87096774193548;0,692307692307692;250;91;15;14;
0,0011000000000004;USDCHF;744;SSIStochStrategy;0,08;0,07;210;720;0,25;154;0,0165000000000004;-0,00499999999999978;0,558441558441558;0,714285714285714;0,00010714285714286;0,000532258064516142;4,96774193548387;0,692307692307692;128;30;102;21;
-0,0462999999999997;USDCHF;744;SSIStochStrategy;0,09;0,17;150;960;0,08;254;-0,0208999999999997;-0,0311;0,511811023622047;0,433070866141732;-8,22834645669279E-05;-0,000674193548387087;8,19354838709677;0,0833333333333333;56;28;98;128;
-0,0277999999999995;USDCHF;744;SSIStochStrategy;0,27;0,15;60;360;0,3;287;0,000900000000000456;-0,0199000000000001;0,494773519163763;0,45993031358885;3,13588850174375E-06;2,90322580645308E-05;9,25806451612903;0,461538461538462;96;268;10;8;
0,000599999999999698;USDCHF;744;SSIStochStrategy;0,24;0,21;180;180;0,21;183;0,0188999999999997;-0,0208000000000006;0,497267759562842;0,491803278688525;0,000103278688524588;0,000609677419354829;5,90322580645161;0,538461538461538;200;105;41;36;
-0,1007;USDCHF;744;SSIStochStrategy;0,05;0,15;60;360;0,06;548;-0,0458999999999996;-0,0501999999999999;0,534671532846715;0,467153284671533;-8,37591240875905E-05;-0,00148064516129031;17,6774193548387;0,0769230769230769;20;70;231;246;
-0,00790000000000042;USDCHF;744;SSIStochStrategy;0,15;0,22;210;480;0,28;147;0,00679999999999958;-0,0216000000000002;0,517006802721088;0,571428571428571;4,62585034013577E-05;0,000219354838709664;4,74193548387097;0,538461538461538;236;69;55;22;
-0,0329999999999998;USDCHF;744;SSIStochStrategy;0,12;0,12;60;1020;0,12;241;-0,0088999999999998;-0,0215999999999998;0,526970954356846;0,45643153526971;-3,6929460580912E-05;-0,000287096774193542;7,7741935483871;0,416666666666667;53;123;54;64;
